"event_type","user_id","episode_id","timestamp","duration"
"play","user_1","ep_10","2024-01-21T12:15:15",2369
"play","user_35","ep_42","2024-04-01T17:40:26",4429
"pause","user_17","ep_38","2024-02-06T21:53:05",
"pause","user_85","ep_10","2024-04-21T08:00:40",
"seek","user_50","ep_35","2024-01-12T22:55:56",
"complete","user_26","ep_12","2024-03-01T14:53:32",1041
"complete","user_99","ep_15","2024-01-19T02:21:26",857
"play","user_78","ep_49","2024-02-24T01:37:07",4554
"pause","user_29","ep_41","2024-02-06T07:06:21",
"play","user_93","ep_9","2024-04-30T06:15:29",3222
"complete","user_65","ep_19","2024-02-13T01:09:41",2467
"pause","user_55","ep_9","2024-04-20T02:04:27",
"seek","user_15","ep_13","2024-02-28T03:45:48",
"pause","user_52","ep_36","2024-01-11T07:08:51",
"play","user_12","ep_16","2024-04-14T13:21:22",1881
"complete","user_46","ep_37","2024-04-29T05:32:08",1162
"play","user_30","ep_21","2024-04-02T19:15:57",4082
"complete","user_66","ep_31","2024-01-06T07:55:51",5013
"play","user_63","ep_23","2024-04-29T00:24:33",762
"complete","user_10","ep_14","2024-01-02T09:28:27",3878
"seek","user_88","ep_46","2024-01-02T06:44:33",
"complete","user_38","ep_44","2024-02-26T21:07:04",25
"seek","user_28","ep_24","2024-02-13T00:51:40",
"complete","user_12","ep_42","2024-02-06T02:08:49",394
"seek","user_58","ep_46","2024-01-17T16:39:03",
"pause","user_92","ep_20","2024-03-29T23:45:54",
"pause","user_27","ep_37","2024-04-07T00:33:18",
"complete","user_78","ep_27","2024-01-16T13:47:33",1348
"complete","user_60","ep_6","2024-03-23T16:08:45",4010
"complete","user_5","ep_33","2024-01-01T14:03:51",2243
"seek","user_49","ep_38","2024-03-07T03:55:22",
"pause","user_83","ep_23","2024-03-31T12:47:51",
"complete","user_94","ep_13","2024-03-07T20:27:09",1498
"play","user_33","ep_5","2024-03-03T05:14:21",1082
"play","user_45","ep_50","2024-02-13T08:37:26",983
"seek","user_54","ep_46","2024-04-02T05:39:55",
"pause","user_49","ep_3","2024-04-06T05:05:49",
"seek","user_42","ep_21","2024-04-08T14:21:41",
"play","user_92","ep_9","2024-04-22T22:27:18",4348
"play","user_17","ep_50","2024-01-08T19:13:12",438
"play","user_62","ep_13","2024-01-27T08:43:48",4644
"complete","user_23","ep_13","2024-01-09T00:26:23",2736
"seek","user_62","ep_28","2024-03-25T20:40:23",
"pause","user_29","ep_29","2024-04-07T20:10:57",
"seek","user_46","ep_6","2024-01-12T15:54:18",
"pause","user_85","ep_38","2024-03-05T04:24:01",
"seek","user_18","ep_6","2024-04-21T09:41:15",
"play","user_67","ep_6","2024-03-11T13:28:21",657
"pause","user_95","ep_28","2024-02-07T18:09:57",
"seek","user_68","ep_5","2024-02-13T21:47:35",
"play","user_44","ep_29","2024-03-09T05:22:39",1420
"play","user_3","ep_41","2024-04-15T15:47:46",1222
"pause","user_19","ep_45","2024-02-02T06:16:23",
"complete","user_21","ep_28","2024-01-08T06:12:12",588
"complete","user_55","ep_36","2024-02-26T02:06:51",2698
"pause","user_25","ep_26","2024-04-25T10:13:38",
"seek","user_51","ep_36","2024-01-05T02:31:33",
"complete","user_34","ep_1","2024-02-14T07:20:40",3765
"play","user_85","ep_45","2024-04-19T06:00:44",2095
"pause","user_56","ep_16","2024-01-13T22:05:59",
"complete","user_100","ep_10","2024-03-27T11:32:17",4737
"play","user_57","ep_48","2024-02-09T19:18:58",4936
"pause","user_46","ep_43","2024-04-30T05:53:10",
"play","user_49","ep_43","2024-02-17T14:51:13",1879
"pause","user_68","ep_25","2024-04-11T08:28:39",
"pause","user_23","ep_11","2024-01-16T06:07:01",
"play","user_99","ep_2","2024-02-06T19:50:03",1326
"pause","user_90","ep_28","2024-02-11T11:09:19",
"seek","user_1","ep_21","2024-02-08T14:35:04",
"complete","user_16","ep_22","2024-03-22T16:14:13",5190
"seek","user_29","ep_19","2024-03-22T09:46:07",
"seek",,"ep_8","2024-01-14T23:19:42",
"seek","user_23","ep_17","2024-02-11T23:13:02",
"pause","user_78","ep_39","2024-01-14T03:10:43",
"pause","user_1","ep_1","2024-01-01T20:43:50",
,"user_19","ep_19","malformed-date",
"pause","user_54","ep_39","2024-02-14T00:15:02",
"seek","user_59","ep_24","2024-01-28T22:50:36",
"play","user_80","ep_43","2024-04-27T12:55:23",2834
"play","user_26","ep_38","2024-03-06T14:32:46",1532
"play","user_42","ep_45","2024-04-06T00:56:55",2897
"pause","user_84","ep_33","2024-02-03T00:03:42",
"seek","user_70","ep_37","2024-02-28T00:11:42",
"complete","user_62","ep_33","2024-03-03T02:52:36",1700
"seek","user_8","ep_37","2024-01-09T08:23:09",
"complete","user_18","ep_17","2024-01-28T09:12:46",4811
"complete","user_65","ep_34","2024-03-28T19:36:19",3783
"complete","user_75","ep_35","2024-03-11T22:47:03",843
"complete","user_1","ep_19","2024-02-07T12:08:24",5243
"pause","user_64","ep_43","2024-03-09T12:00:07",
"seek","user_68","ep_46","2024-04-16T21:48:33",
"complete","user_40","ep_26","2024-02-14T22:18:44",3091
"play","user_82","ep_18","2024-04-08T02:15:58",1994
"complete","user_38","ep_47","2024-01-20T12:38:41",5016
"complete","user_64","ep_19","2024-01-08T05:07:13",1887
"pause","user_47","ep_27","2024-04-23T02:48:15",
"seek","user_97","ep_29","2024-02-18T19:03:41",
"play","user_69","ep_40","2024-02-26T06:13:27",2436
"seek","user_54","ep_26","2024-02-16T14:32:45",
"complete","user_64","ep_21","2024-01-21T13:11:42",3845
"play","user_53","ep_15","2024-03-27T21:42:41",3811
"pause","user_67","ep_5","2024-03-02T00:43:42",
"complete","user_77","ep_23","2024-04-23T22:50:31",1534
"seek","user_86","ep_22","2024-02-26T18:46:50",
"complete","user_59","ep_6","2024-03-07T00:32:36",5099
"play","user_31","ep_25","2024-01-16T03:04:09",4256
"play","user_45","ep_3","2024-04-28T19:54:58",78
"seek","user_29","ep_18","2024-01-20T15:19:03",
"play","user_63","ep_15","2024-03-14T03:09:07",4115
"play","user_90","ep_30","2024-04-02T09:57:10",3812
"pause","user_60","ep_37","2024-02-27T08:31:42",
"play","user_62","ep_4","2024-04-21T18:08:17",2663
"seek","user_38","ep_9","2024-04-30T09:13:16",
"complete","user_66","ep_19","2024-04-22T14:09:25",2585
"play","user_6","ep_3","2024-03-05T06:06:59",135
"pause","user_34","ep_25","2024-04-24T12:05:03",
"complete","user_17","ep_28","2024-03-23T14:35:11",1654
"complete","user_8","ep_19","2024-04-16T10:23:26",5119
"play","user_99","ep_2","2024-02-23T08:32:36",2732
"seek","user_35","ep_24","2024-01-21T14:58:07",
"complete","user_53","ep_50","2024-02-26T02:47:19",2427
"play","user_65","ep_44","2024-04-16T15:45:22",587
"seek","user_16","ep_47","2024-03-12T23:56:44",
"pause","user_27","ep_33","2024-02-15T22:55:17",
"pause","user_88","ep_28","2024-03-13T00:49:34",
"seek","user_42","ep_45","2024-03-22T20:47:23",
"play","user_3","ep_18","2024-04-20T01:05:41",2786
"pause","user_41","ep_40","2024-02-03T15:40:33",
"seek","user_32","ep_6","2024-04-04T05:02:40",
"complete","user_47","ep_18","2024-02-19T18:16:32",1523
"seek","user_97","ep_30","2024-01-21T07:46:08",
"play","user_8","ep_28","2024-01-28T15:38:28",2541
"pause","user_38","ep_5","2024-03-30T06:08:50",
"seek","user_85","ep_34","2024-02-06T18:38:54",
"complete","user_12","ep_4","2024-03-04T00:45:29",2013
"pause","user_90","ep_11","2024-01-20T00:25:14",
"seek","user_77","ep_33","2024-02-05T19:00:02",
"seek","user_91","ep_25","2024-03-15T01:07:22",
"seek","user_65","ep_11","2024-03-18T16:29:45",
"pause","user_94","ep_33","2024-02-26T17:12:56",
"seek","user_57","ep_18","2024-04-05T21:06:53",
"pause","user_69","ep_26","2024-04-25T23:39:29",
"play","user_65","ep_33","2024-03-08T17:38:49",5107
"seek","user_99","ep_15","2024-03-22T03:51:07",
"seek","user_74","ep_27","2024-01-31T04:16:25",
"pause","user_76","ep_49","2024-03-07T07:09:30",
"play","user_64","ep_11","2024-03-08T13:51:41",3894
"complete","user_37","ep_42","2024-01-12T19:14:26",2058
"pause","user_67","ep_13","2024-03-15T03:51:31",
"complete","user_45","ep_23","2024-03-31T02:39:25",633
"seek","user_74","ep_48","2024-03-13T12:11:16",
"play","user_65","ep_21","2024-02-12T16:49:20",386
"play","user_38","ep_8","2024-02-05T05:50:27",3574
"play","user_12","ep_33","2024-01-03T17:12:38",997
"pause","user_95","ep_49","2024-04-16T01:36:17",
"complete","user_66","ep_45","2024-02-20T04:41:50",1327
"seek","user_38","ep_17","2024-03-21T02:54:17",
"play","user_84","ep_32","2024-03-14T08:08:26",4072
"play","user_54","ep_11","2024-01-08T06:57:11",1522
"pause","user_71","ep_20","2024-04-09T23:50:29",
"seek","user_47","ep_41","2024-01-07T16:14:30",
"seek","user_90","ep_28","2024-01-29T04:57:16",
"seek","user_97","ep_14","2024-04-15T17:23:55",
"pause","user_55","ep_9","2024-01-04T01:39:54",
"complete","user_84","ep_41","2024-03-15T05:52:03",3272
"play","user_20","ep_7","2024-03-10T11:18:58",4055
"complete","user_94","ep_27","2024-01-29T10:06:27",2575
"complete","user_68","ep_10","2024-04-08T09:15:45",5066
"complete","user_34","ep_35","2024-03-13T03:30:18",5315
"complete","user_71","ep_26","2024-03-03T06:35:44",4334
"seek","user_11","ep_1","2024-01-04T16:04:34",
"seek","user_67","ep_3","2024-02-20T07:54:18",
"complete","user_1","ep_6","2024-02-13T11:27:45",2434
"complete","user_30","ep_42","2024-02-19T20:34:44",4821
"play","user_30","ep_31","2024-01-03T12:11:04",4916
"seek","user_9","ep_20","2024-03-29T01:52:42",
"pause","user_74","ep_5","2024-01-22T19:19:39",
"pause","user_41","ep_29","2024-04-09T02:50:36",
"seek","user_7","ep_42","2024-04-03T19:03:10",
"play","user_100","ep_20","2024-02-28T18:02:00",4666
"pause","user_31","ep_48","2024-01-31T11:09:10",
"seek","user_37","ep_31","2024-03-04T03:47:03",
"play","user_4","ep_19","2024-04-15T17:03:51",1488
"seek","user_74","ep_37","2024-02-07T21:11:22",
"seek","user_57","ep_15","2024-01-02T21:12:44",
"complete","user_51","ep_9","2024-02-29T02:16:31",1941
"complete","user_43","ep_33","2024-03-24T04:15:00",4160
"play","user_12","ep_28","2024-03-21T03:16:54",287
"pause","user_72","ep_35","2024-01-15T20:23:41",
"seek","user_28","ep_41","2024-01-31T23:55:48",
"pause","user_7","ep_17","2024-01-18T22:50:42",
"play","user_26","ep_14","2024-02-20T21:23:53",557
"pause","user_58","ep_19","2024-03-26T09:09:15",
"pause","user_11","ep_35","2024-01-12T09:42:50",
"play","user_36","ep_37","2024-01-18T04:13:47",3758
"play","user_100","ep_43","2024-04-12T13:59:26",911
"play","user_5","ep_34","2024-03-16T06:20:39",1164
"seek","user_63","ep_28","2024-01-09T18:42:42",
"play","user_70","ep_45","2024-03-28T12:41:54",1444
"play","user_11","ep_37","2024-03-31T03:37:26",1258
"pause","user_85","ep_31","2024-02-10T07:01:46",
"play","user_6","ep_41","2024-03-11T14:39:47",87
"play",,"ep_36","2024-02-26T22:24:34",1254
"pause","user_14","ep_49","2024-01-02T22:23:52",
"complete","user_81","ep_8","2024-01-11T14:34:30",477
"seek","user_85","ep_9","2024-01-26T06:08:33",
"seek","user_38","ep_31","2024-02-07T19:28:25",
"complete","user_45","ep_19","2024-03-16T15:03:38",3940
"play","user_83","ep_7","2024-01-14T17:59:29",1139
"play","user_89","ep_45","2024-02-17T12:22:49",1155
"pause","user_54","ep_17","2024-02-19T14:17:34",
"play","user_52","ep_40","2024-01-02T14:18:38",315
"seek","user_90","ep_46","2024-03-26T10:49:35",
"complete","user_73","ep_37","2024-01-02T15:48:53",11
"seek","user_73","ep_36","2024-03-01T17:28:03",
"pause","user_24","ep_20","2024-01-24T12:52:05",
"complete","user_63","ep_2","2024-03-22T21:45:32",803
"complete","user_91","ep_6","2024-01-23T06:38:16",1611
"play","user_56","ep_17","2024-04-30T08:55:05",4760
"pause","user_31","ep_50","2024-01-25T01:16:37",
"pause","user_79","ep_4","2024-03-21T20:00:50",
"play","user_85","ep_46","2024-03-20T18:42:42",2676
"play","user_76","ep_2","2024-04-13T14:28:43",4823
"seek","user_43","ep_7","2024-04-27T22:50:42",
"seek","user_19","ep_50","2024-02-23T17:40:25",
"play","user_51","ep_44","2024-04-18T19:18:26",4777
"complete","user_59","ep_23","2024-03-14T16:22:13",217
"seek","user_40","ep_34","2024-04-01T19:15:27",
"pause","user_16","ep_45","2024-01-04T23:20:51",
"play","user_71","ep_41","2024-03-01T07:08:31",3426
"seek","user_49","ep_28","2024-01-25T21:18:42",
"complete","user_2","ep_48","2024-04-30T18:12:29",2172
"pause","user_24","ep_16","2024-04-07T12:53:04",
"seek","user_12","ep_30","2024-02-19T14:53:48",
"pause","user_47","ep_45","2024-04-27T06:13:03",
"seek","user_6","ep_45","2024-04-26T02:37:13",
"pause","user_74","ep_22","2024-01-23T10:17:21",
"play","user_10","ep_5","2024-01-24T04:21:29",4032
"pause","user_47","ep_36","2024-03-05T17:18:45",
"complete","user_65","ep_24","2024-02-14T15:02:12",4909
"play","user_88","ep_4","2024-04-17T09:02:33",510
"complete","user_30","ep_7","2024-03-19T19:57:09",4031
"complete","user_89","ep_16","2024-02-29T12:22:09",793
"seek","user_55","ep_26","2024-02-21T14:40:44",
"pause","user_97","ep_17","2024-01-19T15:23:17",
"complete","user_5","ep_13","2024-01-24T12:14:02",1492
"seek","user_14","ep_40","2024-03-18T13:04:42",
"seek","user_89","ep_24","2024-02-07T01:07:57",
"seek","user_9","ep_33","2024-03-05T12:00:07",
"complete","user_12","ep_10","2024-03-08T00:56:56",2354
"pause","user_40","ep_48","2024-01-24T09:36:50",
"seek","user_4","ep_48","2024-04-29T11:47:58",
"play","user_66","ep_49","2024-01-21T14:10:59",3889
"play","user_7","ep_32","2024-01-06T20:16:11",1890
"play","user_44","ep_20","2024-01-18T08:55:58",774
"play","user_3","ep_25","2024-01-03T13:18:42",67
"complete","user_60","ep_13","2024-01-04T12:59:55",3920
"pause","user_40","ep_12","2024-04-21T16:51:55",
"play","user_27","ep_50","2024-02-19T15:13:03",4269
"pause","user_21","ep_33","2024-02-07T22:48:20",
"pause","user_98","ep_19","2024-02-27T05:50:23",
"complete","user_34","ep_10","2024-01-22T05:57:24",3556
"play","user_69","ep_4","2024-04-27T06:13:04",2147
"play","user_62","ep_10","2024-02-27T13:57:33",2011
"complete","user_31","ep_21","2024-04-05T04:53:35",2127
"play","user_85","ep_15","2024-04-09T09:31:18",3632
"seek","user_88","ep_10","2024-04-19T21:48:33",
"play","user_44","ep_6","2024-03-28T12:41:47",2573
"play","user_75","ep_22","2024-02-10T04:58:13",2662
"pause","user_18","ep_1","2024-04-23T10:49:56",
"complete","user_83","ep_48","2024-02-14T20:23:01",781
"complete","user_89","ep_32","2024-01-24T12:42:24",604
"seek",,"ep_22","2024-02-23T03:39:08",
"pause","user_99","ep_9","2024-04-20T15:43:08",
"pause","user_2","ep_27","2024-03-03T23:30:09",
"play",,"ep_33","2024-04-15T12:15:38",2686
"pause","user_97","ep_16","2024-04-09T19:08:41",
"seek","user_84","ep_44","2024-01-11T06:42:05",
"pause","user_10","ep_49","2024-01-04T19:20:24",
"complete","user_10","ep_1","2024-04-27T01:33:48",4627
"play","user_71","ep_6","2024-01-31T19:43:04",3226
"seek","user_22","ep_6","2024-01-31T05:58:25",
"seek","user_21","ep_25","2024-04-03T20:01:33",
"complete","user_84","ep_21","2024-04-19T01:46:56",3135
"play","user_83","ep_35","2024-02-01T00:51:00",4194
"complete","user_97","ep_39","2024-03-17T06:55:15",1704
"play","user_19","ep_50","2024-04-22T07:26:52",395
"play","user_81","ep_6","2024-01-30T13:02:23",1980
"pause","user_68","ep_15","2024-02-20T17:20:24",
"seek","user_6","ep_6","2024-02-18T18:59:36",
"play","user_50","ep_40","2024-04-08T09:14:16",1311
"pause","user_93","ep_38","2024-03-29T12:13:12",
"play","user_77","ep_36","2024-02-15T13:55:45",467
"play","user_80","ep_39","2024-04-15T02:58:50",3777
"complete","user_68","ep_17","2024-03-16T03:20:20",864
"complete","user_62","ep_19","2024-02-12T22:14:36",1291
"complete","user_76","ep_16","2024-01-10T22:42:54",4408
"play","user_95","ep_13","2024-03-20T20:13:52",3823
"play","user_71","ep_21","2024-04-19T16:36:34",2978
"seek","user_5","ep_37","2024-04-08T19:17:43",
"complete","user_27","ep_34","2024-01-01T07:04:23",2959
"complete","user_76","ep_24","2024-04-29T05:12:50",1868
"play","user_22","ep_7","2024-01-18T08:53:28",2528
"seek","user_76","ep_16","2024-04-17T09:14:43",
"complete","user_67","ep_23","2024-03-15T23:55:42",5353
"complete","user_42","ep_36","2024-03-02T06:44:21",1873
"seek","user_43","ep_49","2024-02-13T08:23:23",
"play","user_60","ep_8","2024-04-13T22:11:30",1057
"play","user_2","ep_19","2024-03-25T15:16:55",634
"seek","user_22","ep_22","2024-01-17T14:05:50",
"seek","user_78","ep_15","2024-04-01T04:59:51",
"complete","user_23","ep_40","2024-02-22T08:32:03",2463
"complete","user_75","ep_50","2024-03-31T09:49:24",4154
"play","user_28","ep_14","2024-04-22T18:25:58",1128
"pause","user_4","ep_43","2024-04-13T23:42:56",
"pause","user_46","ep_39","2024-01-15T15:25:52",
"play","user_24","ep_22","2024-03-08T11:17:04",4392
"seek","user_94","ep_19","2024-01-09T01:57:56",
"complete","user_90","ep_4","2024-02-20T08:39:42",5394
"seek","user_83","ep_39","2024-03-25T03:34:40",
"seek","user_41","ep_13","2024-03-07T14:54:01",
"seek","user_22","ep_25","2024-03-29T23:24:28",
"complete","user_81","ep_21","2024-02-25T07:31:23",538
"seek","user_18","ep_38","2024-02-27T05:05:03",
"complete","user_17","ep_45","2024-04-28T12:49:47",5321
"play","user_77","ep_27","2024-02-04T02:52:42",3538
"complete","user_33","ep_43","2024-04-02T00:57:56",3735
"seek","user_87","ep_10","2024-03-20T09:13:02",
"play","user_14","ep_44","2024-04-22T09:58:34",5347
"pause","user_1","ep_23","2024-01-07T11:54:22",
"pause","user_78","ep_21","2024-02-25T18:12:07",
"complete","user_79","ep_46","2024-02-29T02:11:13",1483
"play","user_98","ep_29","2024-03-28T03:11:38",587
"play","user_31","ep_29","2024-04-15T20:11:44",2482
"seek","user_84","ep_48","2024-03-08T06:56:40",
"play","user_80","ep_42","2024-02-12T20:01:38",501
"pause","user_56","ep_40","2024-03-29T06:34:31",
"play","user_2","ep_42","2024-04-22T09:42:42",44
"pause","user_5","ep_9","2024-04-06T21:16:04",
"complete","user_29","ep_6","2024-04-28T01:51:30",554
"complete","user_35","ep_4","2024-02-17T20:01:02",2941
"complete","user_91","ep_5","2024-01-30T04:48:11",4622
"pause","user_93","ep_4","2024-01-19T10:37:26",
"complete","user_92","ep_24","2024-03-15T18:58:55",3047
"play","user_85","ep_26","2024-02-16T13:22:15",4967
"play","user_46","ep_31","2024-03-15T21:11:20",3893
"pause","user_10","ep_43","2024-03-24T15:05:37",
"play","user_36","ep_37","2024-01-02T19:24:10",4607
"seek","user_56","ep_44","2024-04-20T09:13:06",
"play","user_82","ep_6","2024-03-01T22:33:04",4339
"play","user_22","ep_2","2024-04-14T08:45:44",5007
"pause","user_63","ep_48","2024-04-01T07:08:16",
"pause","user_99","ep_31","2024-02-01T00:27:42",
"complete","user_15","ep_29","2024-02-11T11:22:00",2959
"play","user_70","ep_35","2024-03-18T15:02:03",2918
"play","user_65","ep_39","2024-04-22T10:32:23",4310
"pause","user_16","ep_50","2024-02-13T10:45:13",
"seek","user_98","ep_33","2024-01-07T10:45:18",
"play","user_84","ep_10","2024-04-06T20:01:59",1331
"pause","user_29","ep_20","2024-01-11T10:27:55",
"play","user_55","ep_32","2024-01-23T11:31:03",3564
"complete","user_92","ep_3","2024-04-04T21:32:00",4283
"pause","user_62","ep_3","2024-02-14T16:55:31",
"pause","user_12","ep_9","2024-01-06T20:56:57",
"complete","user_94","ep_46","2024-01-14T14:41:49",3951
"play","user_69","ep_12","2024-04-28T20:06:57",3809
"pause","user_42","ep_9","2024-04-15T07:07:47",
"play","user_58","ep_34","2024-04-07T20:48:01",4146
"play","user_33","ep_47","2024-03-09T07:53:05",1968
"complete","user_20","ep_16","2024-01-27T13:44:23",3972
"pause","user_23","ep_30","2024-01-31T23:30:44",
"play","user_5","ep_46","2024-03-11T06:35:42",4369
"complete","user_45","ep_29","2024-02-04T16:56:26",3766
"play","user_69","ep_30","2024-02-15T01:13:24",3993
"pause","user_76","ep_4","2024-01-20T15:09:32",
"play","user_30","ep_32","2024-02-18T00:54:27",4803
"complete","user_100","ep_41","2024-03-10T03:08:17",2626
"seek","user_59","ep_21","2024-02-18T00:08:30",
"complete","user_80","ep_20","2024-01-01T03:41:03",4457
"seek","user_41","ep_41","2024-01-05T19:50:23",
"complete","user_4","ep_24","2024-03-11T14:43:01",1793
"pause","user_32","ep_33","2024-02-02T22:22:01",
"seek","user_24","ep_37","2024-03-18T08:42:45",
"pause","user_54","ep_48","2024-04-04T02:57:16",
"complete","user_40","ep_44","2024-01-08T00:57:08",4409
"complete","user_7","ep_14","2024-01-18T06:48:30",5017
"seek","user_5","ep_6","2024-02-07T03:46:36",
"play","user_65","ep_46","2024-01-25T02:38:57",3690
"play","user_25","ep_4","2024-02-11T07:00:09",1464
"pause","user_51","ep_25","2024-03-13T13:05:34",
"play","user_81","ep_47","2024-01-18T20:01:35",2345
"play","user_10","ep_19","2024-04-22T17:46:32",5104
"play","user_4","ep_23","2024-01-22T14:32:51",4655
"pause","user_6","ep_35","2024-04-26T11:43:54",
"pause","user_55","ep_47","2024-03-12T20:53:41",
"pause","user_20","ep_44","2024-01-31T05:47:23",
"complete","user_24","ep_24","2024-01-21T21:18:05",2305
"pause","user_91","ep_42","2024-02-04T23:18:00",
"complete","user_42","ep_11","2024-02-03T06:22:41",3402
"pause","user_32","ep_31","2024-04-30T07:50:54",
"play","user_95","ep_9","2024-02-17T15:30:20",4016
"play","user_79","ep_36","2024-03-02T20:52:29",1085
"seek","user_68","ep_35","2024-04-14T14:54:35",
"play","user_18","ep_45","2024-03-12T18:23:51",3897
"pause","user_31","ep_8","2024-02-27T01:14:58",
"pause","user_17","ep_24","2024-04-08T20:03:06",
"play","user_52","ep_18","2024-01-14T13:42:35",711
"play","user_23","ep_17","2024-02-23T23:04:53",3473
"play","user_5","ep_18","2024-03-05T14:56:36",3512
"pause",,,"2024-04-21T08:43:32",
"play","user_41","ep_17","2024-03-11T07:36:01",437
"pause","user_9","ep_4","2024-03-15T13:19:26",
"complete","user_30","ep_31","2024-03-09T19:11:00",719
"complete","user_27","ep_31","2024-01-18T00:42:55",4118
"play","user_37","ep_3","2024-04-26T14:41:12",1976
"complete","user_48","ep_46","2024-02-01T19:39:46",3112
"complete","user_21","ep_2","2024-02-06T05:44:51",4845
"seek","user_5","ep_13","2024-01-25T17:25:24",
"seek","user_65","ep_18","2024-04-16T10:09:47",
"pause","user_42","ep_34","2024-03-20T11:38:19",
"complete","user_23","ep_35","2024-01-12T17:46:56",242
"seek","user_49","ep_14","2024-01-27T19:51:45",
"complete","user_30","ep_42","2024-01-27T23:13:41",3134
"play","user_21","ep_44","2024-02-18T17:49:12",1488
"pause","user_35","ep_15","2024-03-01T13:50:50",
"pause","user_6","ep_8","2024-03-28T15:21:36",
"seek","user_40","ep_46","2024-01-01T20:45:35",
"play","user_86","ep_39","2024-04-23T04:08:29",131
"seek","user_79","ep_48","2024-04-07T02:25:11",
"pause","user_88","ep_6","2024-01-24T08:46:32",
"seek","user_92","ep_46","2024-02-27T05:16:49",
"seek","user_15","ep_48","2024-02-26T06:29:16",
"play","user_58","ep_18","2024-04-05T11:05:24",1859
"complete","user_24","ep_18","2024-02-22T01:47:15",3334
"pause","user_25","ep_2","2024-02-09T20:07:09",
"pause","user_55","ep_22","2024-04-07T00:42:23",
"complete","user_5","ep_5","2024-03-02T10:33:22",3196
"seek","user_93","ep_16","2024-01-06T16:15:19",
"complete","user_18","ep_29","malformed-date",2227
"complete","user_50","ep_3","2024-01-16T15:32:32",2862
"complete","user_48","ep_25","2024-03-21T11:59:16",5356
"pause","user_8","ep_33","2024-03-08T20:13:23",
"seek","user_58","ep_21","2024-04-24T20:02:36",
"pause","user_17","ep_9","2024-04-12T08:48:16",
"play","user_22","ep_1","2024-03-13T00:53:58",1670
"complete","user_95","ep_27","2024-04-13T21:11:14",63
"play","user_97","ep_4","2024-02-08T03:38:57",3353
"complete","user_13","ep_40","2024-01-01T01:51:36",5260
"pause","user_23","ep_11","2024-04-28T09:07:39",
"complete","user_21","ep_39","2024-03-16T10:11:52",724
"play","user_48","ep_2","2024-02-19T20:51:33",2513
"play","user_23","ep_17","2024-04-19T20:49:42",3274
"play","user_13","ep_8","2024-02-29T18:28:45",1653
"pause","user_97",,"2024-03-10T18:00:55",
"seek","user_69","ep_39","2024-01-30T07:54:21",
"play","user_6","ep_24","2024-04-11T20:03:42",5361
"complete","user_12","ep_15","2024-03-31T00:44:46",974
"pause","user_49","ep_15","2024-03-09T03:47:24",
"play","user_27","ep_28","2024-02-10T08:55:35",66
"seek","user_51","ep_30","2024-03-16T11:48:00",
"complete","user_71","ep_30","2024-01-16T17:00:42",4114
"complete","user_54","ep_8","2024-01-18T13:41:02",2232
"play","user_77","ep_26","2024-02-27T05:16:30",615
"pause","user_62","ep_22","2024-04-06T11:01:45",
"play","user_49","ep_15","2024-01-01T10:37:40",521
"pause","user_1","ep_33","2024-01-18T20:27:38",
"play","user_22","ep_50","2024-04-30T05:21:59",4670
"pause","user_18","ep_14","2024-01-13T22:44:24",
"pause","user_60","ep_11","2024-02-02T21:18:27",
"complete","user_71","ep_48","2024-04-12T06:30:22",4677
"seek","user_83","ep_16","2024-04-10T08:53:12",
"seek","user_100","ep_8","2024-04-23T08:25:23",
"pause","user_85","ep_40","2024-03-27T01:21:21",
"play","user_53","ep_42","2024-01-31T16:44:04",1566
"seek","user_95","ep_31","2024-03-26T08:45:29",
"complete","user_13","ep_36","2024-04-09T14:02:21",179
"play","user_48","ep_42","2024-03-01T00:48:50",697
"seek","user_33","ep_46","2024-04-12T15:10:36",
"complete","user_1","ep_33","2024-03-22T23:32:00",993
"seek","user_6","ep_33","2024-03-08T00:46:30",
"complete","user_8","ep_29","2024-03-12T00:50:46",3687
"seek","user_17","ep_42","2024-04-22T07:56:24",
"pause","user_22","ep_18","2024-02-05T14:03:45",
"seek","user_13","ep_9","2024-02-11T23:55:57",
"play","user_56","ep_44","2024-04-12T22:26:19",403
"complete","user_47","ep_7","2024-02-08T07:00:52",3071
"seek","user_72","ep_5","2024-01-24T19:42:37",
"pause","user_9","ep_39","2024-01-14T15:10:02",
"pause","user_65","ep_37","2024-04-28T21:29:39",
"play","user_88","ep_25","2024-02-29T16:50:07",1012
"play","user_4","ep_30","2024-01-06T20:01:32",199
"pause","user_13","ep_23","2024-02-06T06:31:16",
"pause","user_10","ep_1","2024-04-27T19:28:49",
"seek","user_10","ep_30","2024-04-08T10:42:54",
"pause","user_9","ep_9","2024-04-15T08:38:04",
"play","user_69","ep_25","2024-03-06T04:46:43",2817
"play","user_24","ep_47","2024-02-17T20:30:52",554
"pause","user_60","ep_49","2024-04-10T16:41:43",
"pause","user_95","ep_34","2024-03-25T09:54:01",
"seek","user_80","ep_32","2024-01-06T21:44:34",
"pause","user_54","ep_45","2024-02-16T22:14:58",
"seek","user_97","ep_19","2024-01-04T01:43:13",
"seek","user_50","ep_11","2024-02-20T23:14:40",
"pause","user_48","ep_47","2024-02-26T14:07:31",
"complete","user_39","ep_34","2024-04-01T03:24:36",143
"pause","user_68","ep_47","2024-04-27T02:14:30",
